"","logFC","logCPM","PValue","FDR"
"YGL154C",1.15283956455531,5.17733763823636,4.14376416892467e-12,1.94792667935452e-11
"YBR225W",1.0165891397475,6.04079561902636,4.14473498277395e-12,1.94792667935452e-11
"YPL244C",0.703656455657612,6.37765670429058,4.21088788371252e-12,1.97744631808944e-11
"YEL025C",0.75630193244314,6.39875504708347,4.25040109527002e-12,1.99441897547285e-11
"YBL064C",0.523726666049866,7.16661454331748,4.26833969273206e-12,2.00124928382691e-11
"YOR069W",0.774675699709136,6.22233089319373,4.29294288629205e-12,2.01119105765559e-11
"YHR004C",0.738482482582261,6.63434943462038,4.42285846825956e-12,2.07041562948511e-11
"YMR027W",0.499507039130764,7.47743337212824,4.57609104918741e-12,2.14045302277011e-11
"YEL052W",0.538780226062622,7.27195691621193,4.76570719653347e-12,2.22738463522027e-11
"YNL308C",0.633224541532533,6.81182616518231,4.84570708322096e-12,2.26298727793358e-11
"YBL095W",0.921091444022298,5.69551302166378,4.87773434331424e-12,2.27614780042511e-11
"YIL082W-A",0.70601247587479,6.73563680128019,5.00276021411809e-12,2.33265029053875e-11
"YJR073C",-0.407648900201417,7.74024314591348,5.133320397247e-12,2.39164226696933e-11
"YPR025C",1.01401279580658,5.53579287064767,5.16120395013188e-12,2.4027414455492e-11
"YBL026W",1.1459524100915,5.51702298689519,5.25170431308499e-12,2.44295081922358e-11
"YKL171W",0.712224138606335,6.51668795416468,5.35605660216672e-12,2.48953550000161e-11
"YOR141C",0.816221372506539,6.53447710954214,5.40957455303267e-12,2.51243741211102e-11
"YDR373W",0.790481908063301,6.17708859867695,5.5903464860384e-12,2.59435922806974e-11
"YNL279W",1.88621349921305,4.7963370028421,5.66987875614908e-12,2.62920631662493e-11
"YDR285W",1.66044884354555,4.47170337067557,5.78502594277516e-12,2.68050105743153e-11
"YPR134W",0.986486423142054,5.515544163815,5.82097443656814e-12,2.69504739758792e-11
"YGR198W",0.719610778509105,6.55049303498286,5.85390984706868e-12,2.70817705747501e-11
"YOR211C",0.855781415246548,6.22509154760931,5.86897897093408e-12,2.7130272321107e-11
"YOR320C",0.745040341024905,6.24335487285655,6.21201933539077e-12,2.86936131206145e-11
"YKL210W",0.336612818644418,8.66143181861225,6.23054965208901e-12,2.87567568575746e-11
"YHR090C",1.41652524939727,4.85547626168147,6.24350990706193e-12,2.87941138893885e-11
"YJL090C",1.13790104913748,5.15093127919575,6.52295080437569e-12,3.00594236055225e-11
"YDR334W",0.578594732635303,7.14644633655874,7.30169242915742e-12,3.36218786796299e-11
"YBR059C",0.38673056199808,8.06239684401083,7.33686869913327e-12,3.37575832758721e-11
"YNR060W",0.912854497602213,5.66998667584403,7.42682656151072e-12,3.41449361029207e-11
"YER003C",0.494913399578985,7.31690674017874,7.59855043613462e-12,3.49073159399135e-11
"YJR088C",0.841731126663876,6.18070798093899,7.70936037960756e-12,3.53888947759022e-11
"YLR001C",0.933313072311901,6.19636833657662,7.97065140764373e-12,3.65599568829674e-11
"YDR235W",1.15227981302514,5.11407147323268,8.05584187724374e-12,3.69220886039126e-11
"YML056C",-0.325333725631551,8.74822707723863,8.26145799434312e-12,3.78351756598516e-11
"YKL201C",0.849723190777175,6.31293450349859,8.26954306694549e-12,3.78429128593322e-11
"YDL018C",1.08601729650832,5.30351703058226,8.49538940288492e-12,3.88463826096368e-11
"YBR299W",2.05603577617101,4.96389311620269,8.55682535308719e-12,3.90970931383914e-11
"YGL005C",1.23395478910374,5.63397304666753,8.69442432150486e-12,3.96951456098335e-11
"YNL206C",0.734222310631024,6.29987973060873,8.83216466806776e-12,4.02929208488488e-11
"YLR421C",0.635757543208614,6.88685267621841,8.95201878556206e-12,4.08082397181593e-11
"YLL001W",0.664375592066809,6.62570068362962,9.13845987341349e-12,4.16260716481814e-11
"YHR161C",0.494990086832692,7.81875811396406,9.33573211745539e-12,4.24919437992181e-11
"YFR006W",0.552981942678983,7.12275134341688,9.3698206208766e-12,4.26143186884911e-11
"YER032W",1.1004339126655,5.22903615134048,9.52279354562104e-12,4.32767814204606e-11
"YFR014C",0.450986040664896,7.55742043182113,9.72374202419356e-12,4.41560871505397e-11
"YGL200C",0.332892100298982,8.5614541051745,9.80150353207968e-12,4.44750739258554e-11
"YPL150W",0.940430667831751,6.04260965293748,1.02372988443682e-11,4.64169327679129e-11
"YPR158W",1.61930596035371,4.50375548401788,1.04575842746709e-11,4.73794227819507e-11
"YLL003W",0.983013608895282,5.47850610714989,1.04681003427476e-11,4.73907802050786e-11
"YMR163C",1.11635768835323,5.18115273583438,1.04951668358145e-11,4.74769894247054e-11
"YMR074C",0.63771689241563,6.73764923429632,1.06712776368597e-11,4.82367836343003e-11
"YNL088W",0.687885668853914,6.57432377401123,1.09405825382297e-11,4.94163563959581e-11
"YKL015W",0.823122499097653,6.26264395114702,1.10886439267645e-11,5.00469154192718e-11
"YGR186W",0.402359959620923,7.94648777575235,1.10985777156823e-11,5.00535703839117e-11
"YMR110C",0.570339752892724,7.28967289462585,1.12785358668972e-11,5.08264255326967e-11
"YOL049W",0.496862138345332,7.29258396057991,1.13050818700398e-11,5.09072826674471e-11
"YDR217C",0.805789674422682,5.99626212864425,1.1608844400401e-11,5.22353857925266e-11
"YBR293W",0.923603209262141,5.60851992122505,1.21225866165963e-11,5.45055813148938e-11
"YNL064C",-0.334818618217105,8.38551096340867,1.22820419318766e-11,5.51805938579454e-11
"YPL153C",1.28131136674245,5.11294933079159,1.22951616432391e-11,5.51976262845567e-11
"YLR006C",0.665809725753719,7.00688043011238,1.32564396271335e-11,5.94680464546998e-11
"YFL038C",0.263982601835019,9.39948925860037,1.34274158257888e-11,6.01894086675699e-11
"YOL040C",0.195835570437256,9.96240106409386,1.37482822131266e-11,6.15810642354808e-11
"YMR162C",0.649715132932121,6.68418308131905,1.3890692921865e-11,6.21718835239602e-11
"YOR324C",0.917235859180114,5.82066858196368,1.40684668231773e-11,6.29199683996523e-11
"YPL168W",0.972153305084609,5.61310252973808,1.50950787147653e-11,6.74604084254278e-11
"YGL003C",0.70211444116885,6.62043053487216,1.51930534995269e-11,6.78470170239248e-11
"YER164W",0.578828233291541,7.10270804420411,1.52490266657722e-11,6.80456189904782e-11
"YDR303C",0.766297134726663,6.11430851644147,1.60102111230417e-11,7.13884093557181e-11
"YER078C",0.75298338457884,6.24937279321247,1.60880215280463e-11,7.16813429077184e-11
"YGR148C",0.352289422162925,8.97366940144035,1.62062975222098e-11,7.21539973204782e-11
"YNL038W",0.984281490025691,5.43265900398751,1.69941284503732e-11,7.56047052938783e-11
"YML034W",0.81827239703734,6.49696491256679,1.79082592413217e-11,7.96116979195347e-11
"YPL154C",0.180900292349167,10.0716408085483,1.79923377115066e-11,7.99254221013399e-11
"YKL008C",0.581719269584429,7.08232583931861,1.81436269205775e-11,8.05370146204480e-11
"YBR234C",0.367279181808427,8.09245689707526,1.83577870517746e-11,8.14265562109075e-11
"YLR407W",1.44707568774036,4.52454950897473,1.87136924123975e-11,8.29430097409406e-11
"YMR169C",1.08846668977406,5.19056814527903,1.90426678048853e-11,8.43379232047201e-11
"YER064C",-0.480302364344553,7.48457097771302,1.92110778182883e-11,8.50201551614148e-11
"YJR080C",0.685583210946139,6.43217390729231,2.00685779767045e-11,8.8748711426129e-11
"YHR061C",1.05529800111941,5.29430869553956,2.03255523311158e-11,8.98179933855205e-11
"YKR038C",0.657049243634648,6.65127526305116,2.07123964667167e-11,9.1459141711614e-11
"YOR357C",1.10771282692139,5.17466953786579,2.10736674956027e-11,9.29850041547213e-11
"YPL107W",1.09280579819466,5.19398456517842,2.15314775775e-11,9.49342420462501e-11
"YOL087C",0.383475055421856,7.90354180982785,2.21069194735524e-11,9.73988403015709e-11
"YOR016C",0.868987399500414,5.7140754296737,2.25401763503889e-11,9.92337972211688e-11
"YNL237W",0.869500896452613,5.69601390596142,2.26099802203612e-11,9.94671025753736e-11
"YLR219W",0.511258017344105,7.50858357592791,2.31507752264702e-11,1.01770532700612e-10
"YNL265C",0.848957720453973,5.79756917536044,2.33891399341737e-11,1.02742049733115e-10
"YMR065W",1.50644536020963,4.41768560050002,2.34098793907021e-11,1.02756866732036e-10
"YLR020C",0.739672574332557,6.1970328182882,2.36921808019854e-11,1.03918927950591e-10
"YMR133W",1.77013728719597,4.12217505092762,2.39748969585462e-11,1.05081085410161e-10
"YGL038C",0.548692371510137,6.96844958357599,2.40287407148295e-11,1.05239125691818e-10
"YPL265W",0.340949718466952,8.27174040799964,2.41728023289174e-11,1.05791768772341e-10
"YPR103W",0.320683680927518,8.477331493429,2.47016033507062e-11,1.08026154490856e-10
"YPR188C",0.971948242138873,5.4353045742937,2.47528952815378e-11,1.08170518006543e-10
"YNL141W",-0.757693331953883,5.94299240485253,2.48366286379967e-11,1.08456333321791e-10
"YMR083W",-0.295779153498063,8.87514200295336,2.51536209934376e-11,1.09759568892456e-10
"YOL101C",0.996076929575686,5.65840419214179,2.54327829942146e-11,1.10895929975511e-10
"YNL083W",0.935403616738769,5.54406886288216,2.56078707317661e-11,1.11577151045552e-10
"YFR024C-A",0.474850390862391,8.06708284628208,2.62290928190855e-11,1.1419981030944e-10
"YIL055C",0.875141665793057,5.71859126271036,2.65309271391818e-11,1.15429041090102e-10
"YOR103C",0.911669723560897,5.8513584932406,2.6945061805312e-11,1.17144695592969e-10
"YKL035W",-0.227802972861391,9.36898771015105,2.75772144175948e-11,1.19804976291416e-10
"YBR081C",0.719046324065859,6.36703434002084,2.7654052109122e-11,1.20050642941801e-10
"YLR333C",0.316778122879498,8.45774388552359,2.78877425509932e-11,1.20976372928319e-10
"YOR355W",0.730223768174306,6.43966724607847,2.80181719469662e-11,1.21453130703443e-10
"YOL090W",0.728552080962196,6.27863701807398,2.83282373861542e-11,1.22659588179334e-10
"YOR058C",1.03921516268285,5.33591720978997,2.83379511646356e-11,1.22659588179334e-10
"YCR082W",0.678816181468331,6.37024903506451,2.95576838759354e-11,1.27845625361045e-10
"YIR017C",0.993280724054,5.39058701700421,3.05495186721299e-11,1.3200373717919e-10
"YER025W",-0.335401577605975,8.20074610464708,3.05636504876611e-11,1.3200373717919e-10
"YPL169C",0.613779751494601,6.72041957065389,3.08760599607166e-11,1.33255759874223e-10
"YDR153C",0.673741273333279,6.79069346918146,3.12381119077749e-11,1.34706106955454e-10
"YOR164C",0.843238593558664,6.07237245762751,3.1257644896035e-11,1.34706106955454e-10
"YOL163W",2.43517579786166,3.58133763394659,3.21469214860972e-11,1.38437652425937e-10
"YOR048C",0.560113416673915,6.98947271733167,3.30297603150523e-11,1.4213606675212e-10
"YNL294C",0.517751273055703,7.46817087163713,3.42884151073324e-11,1.47445168742795e-10
"YLR036C",1.31943231835402,4.69040386591334,3.47327052996269e-11,1.49247216599777e-10
"YCL048W",2.68181566752431,3.43487806057622,3.49383346290206e-11,1.50021862118951e-10
"YLR078C",0.899440044554948,6.12228927081615,3.62708444698244e-11,1.55630592261023e-10
"YKR017C",0.88228913442283,5.75126622093392,3.63043335393004e-11,1.55661406921769e-10
"YBR006W",0.773979553250176,6.29490244525065,3.64024792437405e-11,1.55969203247801e-10
"YPL270W",0.496321825676233,7.17059594057343,3.68325273856586e-11,1.57697586498511e-10
"YDR358W",0.596469417694171,6.92753987603374,3.79184072141865e-11,1.62229367669083e-10
"YBR297W",0.757958027339694,6.44779825819397,3.83570359909541e-11,1.63909737683102e-10
"YDR436W",0.603871822675003,6.9556524903744,3.83665686481487e-11,1.63909737683102e-10
"YLR095C",0.585448591737437,6.9269089444817,3.91152782748741e-11,1.66987807757886e-10
"YDR270W",0.912077604308155,5.56922825680777,4.03098826315289e-11,1.71963644939262e-10
"YNL215W",0.631867663593918,6.98602608174629,4.05189841842329e-11,1.72731145113909e-10
"YNL041C",0.744907022762658,6.13811743342847,4.06341809897566e-11,1.73026694896414e-10
"YMR196W",0.372110184940045,7.95205891422187,4.06467983616724e-11,1.73026694896414e-10
"YGL176C",1.14291445169241,5.3643512258953,4.20057890391438e-11,1.78683144316761e-10
"YNR034W",0.838472792415888,5.9374218799154,4.46612508937941e-11,1.89842400530589e-10
"YML117W",0.315624013162368,8.47885829932848,4.55924827437346e-11,1.93661680111039e-10
"YDR231C",0.78475416129259,5.96634426652781,4.59323004881495e-11,1.94965152072009e-10
"YDL159W",0.917390102066473,5.54169948850296,4.73710716207842e-11,2.00928050738481e-10
"YGR255C",0.554396852992452,6.92225733390391,4.84784951162623e-11,2.05477976792926e-10
"YDR049W",1.20543107729729,5.82529433421219,4.98507310912281e-11,2.11143003483748e-10
"YFR011C",0.898491400606355,5.55907133641955,5.03427513758522e-11,2.13074434828982e-10
"YPL204W",0.430782620762279,7.88118645121187,5.04724857340358e-11,2.13470834945168e-10
"YOR104W",1.06795047764121,5.40758144403286,5.33566890824027e-11,2.25508235214698e-10
"YAL026C",0.596834364963675,7.00459167512417,5.46416362232492e-11,2.30774133856506e-10
"YHR099W",0.595043509518389,6.65828352249838,5.71042172429175e-11,2.41002605867577e-10
"YDR444W",0.900288353473888,5.59140125367142,5.72066202310266e-11,2.4126270271346e-10
"YER008C",0.604657269619144,7.12214577445104,5.7923887306782e-11,2.44113704554294e-10
"YFR042W",1.12838365197443,5.31837734723909,5.83722345275759e-11,2.45828122206168e-10
"YOL103W-B",-1.60710388081305,6.42717477263081,5.85117018194801e-11,2.46240213133616e-10
"YMR294W",1.1786167106356,4.923956202709,5.937307338284e-11,2.49687615640557e-10
"YOR134W",1.13153036281769,5.01455205676288,6.24187316902169e-11,2.62309400149868e-10
"YOR122C",0.280314023831002,8.82086568864142,6.47864726960216e-11,2.72066400952704e-10
"YNL074C",0.463359494521276,7.32065473753635,6.75052842757385e-11,2.83282813517408e-10
"YDR145W",0.516846381475943,7.21654293315224,6.84696201344715e-11,2.87125969054336e-10
"YDR498C",0.831583518199515,6.10125008685868,6.85487754289189e-11,2.87254323096964e-10
"YGL127C",0.986601367172737,5.44640304408257,6.87801477284793e-11,2.88019910905458e-10
"YDL140C",-0.245258043827315,9.07064923420565,6.9360890244672e-11,2.90246384425547e-10
"YPL024W",1.21200681002823,5.19034668716651,7.04852033377931e-11,2.94742719540439e-10
"YDL001W",1.18506469108137,4.9658082891239,7.06969419784088e-11,2.95419354298196e-10
"YOL069W",1.18737446641079,4.89218742053936,7.25162589860614e-11,3.02807836570589e-10
"YKR010C",1.02602979561798,5.24507555437798,7.30762646997443e-11,3.04931070682925e-10
"YFL048C",0.583602507156721,7.04053318333118,7.37958996199826e-11,3.0771694013491e-10
"YKR087C",0.984607910766982,5.63424218433599,7.4310964240587e-11,3.09646461557432e-10
"YDR018C",1.77665823745175,4.42258770858339,7.66094534456963e-11,3.18999392004353e-10
"YMR126C",1.25056182195681,4.81821634884684,7.76002051090255e-11,3.22897618586571e-10
"YOR110W",0.764137135317327,6.28261061369454,7.8292692595273e-11,3.25550149041623e-10
"YLL052C",-2.09687357207494,3.2764373490095,8.1070683370541e-11,3.36864630269306e-10
"YBR287W",-0.381046053451959,7.89943958249012,8.29899834311488e-11,3.44597706640075e-10
"YDR377W",0.64053149284898,6.56822592272118,8.37849916719554e-11,3.47654835710351e-10
"YER028C",0.938049530317397,5.89827542506969,8.39210749199749e-11,3.47975473231599e-10
"YKL151C",0.487383709288312,7.47888508379922,8.42232482932767e-11,3.48983865652183e-10
"YJR093C",0.642270506212955,6.44222749096163,8.48521276160434e-11,3.51343624285605e-10
"YFL013C",0.564530786401919,6.90505690373003,8.51892259611858e-11,3.52492762246389e-10
"YDR168W",0.615856093493907,6.70953997741011,8.83537066975467e-11,3.65331154807396e-10
"YKR089C",0.406682420171448,7.93974533797824,8.86222211023854e-11,3.66185532306435e-10
"YML020W",0.944094144502164,5.87384457896471,8.94932226718298e-11,3.69526446998756e-10
"YIL047C",-0.715801970963392,6.69559369720026,9.39507707541586e-11,3.87661583369844e-10
"YBR160W",0.676184400331443,6.41568009238221,9.64221672210414e-11,3.97581856060559e-10
"YOL031C",0.814527382308359,6.22208547142378,9.71790379547541e-11,4.00423654302423e-10
"YGL226C-A",0.77755994210029,6.06159742821552,9.79739202691177e-11,4.03418014079589e-10
"YHR188C",0.430178478904439,7.58461388340462,9.99507349877467e-11,4.11271556969748e-10
"YLL019C",0.547406079194248,6.95060038264681,1.02643425214783e-10,4.22057781095115e-10
"YGR216C",0.894950959335888,5.55651681300509,1.0337795403465e-10,4.24782884738211e-10
"YBR167C",1.13204299393096,4.96250163122237,1.03624950861005e-10,4.25502313840784e-10
"YGL206C",0.388216562792322,7.79376129456102,1.04308114681116e-10,4.28010481670016e-10
"YDL027C",0.72965927328013,6.37441428547995,1.04630087173201e-10,4.29034113516167e-10
"YHR091C",0.830803214942109,6.1189265756791,1.06988031082797e-10,4.38399016562958e-10
"YDL113C",0.77219997412132,6.37066414197615,1.07721092057982e-10,4.41097371423583e-10
"YER074W-A",0.891250703959722,5.73015549241125,1.13782862581827e-10,4.65596955668514e-10
"YIL056W",-0.740409978895877,6.4416885912642,1.15979319177461e-10,4.74256829006937e-10
"YGR281W",-0.490552365509801,7.04520365562237,1.17770766309902e-10,4.81249740508075e-10
"YPL063W",0.452292336093252,7.59333853801069,1.19580220589257e-10,4.88306532247503e-10
"YLR029C",-0.1368610693803,10.8137833782622,1.21889078105858e-10,4.97391500105076e-10
"YMR064W",0.854998637066745,5.78497458481837,1.28567364106128e-10,5.2428193894966e-10
"YPR019W",0.550308887741737,6.82831850202901,1.30011403354546e-10,5.29805422623173e-10
"YER050C",0.792419347863504,5.93417378834501,1.3071335715268e-10,5.32299335356097e-10
"YPR079W",0.805863581708267,6.1104372519834,1.30991994141955e-10,5.33067145349347e-10
"YHR079C",0.863884300310104,5.98433876390829,1.38150715437947e-10,5.6181290944765e-10
"YDR260C",0.901760462974527,5.69998951152892,1.38857940836487e-10,5.6430112357795e-10
"YCL052C",0.6189537205433,6.77851278779029,1.40893755120127e-10,5.72181433799443e-10
"YLR309C",0.711420098095689,6.59974476812009,1.42780640335563e-10,5.79446535573062e-10
"YPL210C",0.738221260321892,6.63399027189834,1.43605518639959e-10,5.82394690742042e-10
"YOR162C",0.831371213698378,5.72304427811497,1.45536275490752e-10,5.89820645259438e-10
"YKL114C",0.725490777947875,6.08523025840585,1.48486718539787e-10,6.01366128405149e-10
"YMR037C",0.593637342674748,6.78387619908737,1.53676267292686e-10,6.21957916259113e-10
"YJR099W",1.04000707663177,5.29692791034923,1.53949575048991e-10,6.22638165116119e-10
"YIL048W",0.598949074517976,6.69365133971912,1.55121699087707e-10,6.26754737342892e-10
"YPL164C",0.991034939026092,5.4624408564288,1.551792614851e-10,6.26754737342892e-10
"YLR185W",0.262415017501627,9.08712753258685,1.56951008039644e-10,6.3347825004814e-10
"YLR066W",0.626190741800406,6.65564037041744,1.58194010151157e-10,6.38059957780773e-10
"YER131W",-0.214683536232942,9.56236881777565,1.58608959320213e-10,6.39297828540667e-10
"YBR096W",0.806304359677665,6.24147679335824,1.59593266207861e-10,6.4266377132444e-10
